section,token,pos,count
body,extraordinary,JJ,10
body,extravagance,NN,3
body,extravagant,JJ,4
body,extreme,JJ,3
body,extreme,NN,1
body,extremely,RB,3
body,exuberance,NN,1
body,exuberant,JJ,1
body,eye,NN,7
body,eyes,NNS,27
body,f,LS,1
body,f,SYM,1
body,fY,NN,1
body,face,NN,18
body,faces,NNS,3
body,fact,NN,4
body,faculties,NNS,1
body,fail,VB,3
body,fainter,JJR,1
body,fainter,RBR,1
body,fair,JJ,4
body,fairly,RB,2
body,faithful,JJ,1
body,faithfully,RB,1
body,fall,NN,2
body,fall,VB,3
body,fall,VBP,1
body,fallen,VBN,2
body,falling,VBG,1
body,false,JJ,9
body,falsehood,NN,6
body,falsely,RB,1
body,familiar,JJ,1
body,familiarity,NN,2
body,familiarly,RB,1
body,families,NNS,2
body,family,NN,84
body,fancied,VBD,2
body,fancied,VBN,2
body,fancy,JJ,2
body,fancy,NN,5
body,far,RB,33
body,fare,NN,2
body,farewell,NN,1
body,farm-house,NN,1
body,farther,RB,1
body,farther,RBR,10
body,farthing,NN,1
body,fashion,NN,3
body,fashions,NNS,1
body,fast,JJ,1
body,fast,RB,3
body,fastened,VBN,1
body,fat,JJ,1
body,fate,NN,2
body,father,NN,79
body,fathers,NNS,1
body,fatigue,NN,2
body,fatigued,VBN,1
body,fault,NN,2
body,faults,NNS,3
body,faulty,JJ,3
body,favor,NN,3
body,favorite,JJ,3
body,favorite,NN,1
body,favorites,NNS,1
body,favour,NN,5
body,favour,VB,1
body,favourable,JJ,6
body,favourite,JJ,6
body,favourite,NN,2
body,favourites,NNS,1
body,fear,NN,9
body,fear,VB,4
body,fear,VBP,3
body,feared,VBD,6
body,feared,VBN,3
body,fearful,JJ,4
body,fearless,JJ,1
body,fears,NNS,6
body,fears,VBZ,1
body,feather,NN,1
body,feathers,NNS,1
body,feature,NN,1
body,features,NNS,3
body,feel,NN,1
body,feel,VB,16
body,feel,VBP,9
body,feeling,NN,10
body,feeling,VBG,6
body,feelings,NNS,55
body,feels,VBZ,1
body,felicity,NN,8
body,fellow,NN,3
body,fellows,NNS,1
body,felt,VBD,53
body,felt,VBN,9
body,female,JJ,1
body,female,NN,1
body,females,NNS,1
body,fervent,JJ,1
body,fervently,RB,1
body,fetch,VB,2
body,few,JJ,41
body,fidget,VB,1
body,fidgets,NNS,1
body,fidgety,JJ,1
body,fifteen,CD,1
body,fifty,CD,3
body,fight,VB,2
body,fighting,VBG,1
body,figure,NN,2
body,filled,VBD,1
body,filling,VBG,1
body,final,JJ,1
body,finally,RB,4
body,finances,NNS,1
body,find,VB,26
body,find,VBP,1
body,finding,VBG,6
body,fine,JJ,11
body,fine,NN,2
body,fine-looking,JJ,1
body,finer,JJR,1
body,finer,NN,1
body,finery,NN,1
body,finest,JJS,2
body,finish,NN,1
body,finished,VBD,3
body,finished,VBN,3
body,finishing,VBG,1
body,fireplace,NN,1
body,firm,NN,1
body,firmest,JJS,1
body,firmly,RB,1
body,first,JJ,56
body,first,RB,25
body,fish,NN,1
body,fishing,NN,4
body,fishing-tackle,NN,1
body,fit,VBP,1
body,fitted,VBD,1
body,fitted,VBN,1
body,five,CD,10
body,five-and-twenty,JJ,1
body,fix,VB,2
body,fixed,VBN,11
body,flaming,JJ,1
body,flatter,VB,2
body,flatter,VBP,2
body,flattered,JJ,1
body,flattered,VBD,1
body,flattered,VBN,3
body,flew,VBD,2
body,flight,NN,3
body,flirt,NN,2
body,flirt,VB,1
body,flirt,VBP,1
body,flirtation,NN,2
body,flirting,VBG,2
body,fluctuating,VBG,1
body,fluently,RB,1
body,flutter,NN,3
body,fluttered,JJ,1
body,flutterings,NNS,1
body,follies,NNS,1
body,follow,VB,6
body,followed,VBD,13
body,followed,VBN,3
body,following,VBG,10
body,follows,VBZ,6
body,folly,NN,9
body,fond,JJ,10
body,fonder,JJ,1
body,fool,NN,3
body,foolish,JJ,1
body,foot,NN,1
body,footing,NN,1
body,for,IN,546
body,forbade,VBD,1
body,forbearance,NN,3
body,forbid,NN,1
body,forbid,VBD,1
body,forbore,NN,1
body,force,NN,3
body,force,VB,2
body,forced,JJ,1
body,forced,VBD,2
body,forced,VBN,14
body,forcibly,RB,2
body,forego,VB,1
body,foresee,VBP,1
body,forever,RB,10
body,forget,VB,9
body,forgetfulness,NN,1
body,forgetting,VBG,1
body,forgive,VB,2
body,forgive,VBP,3
body,forgiven,VBN,1
body,forgiveness,NN,2
body,forgiving,JJ,1
body,forgot,VBD,1
body,forgot,VBN,2
body,forgotten,VBN,8
body,forlorn,JJ,1
body,form,NN,2
body,form,VB,3
body,formal,JJ,2
body,formality,NN,1
body,formation,NN,1
body,formed,VBN,13
body,former,JJ,28
body,formerly,RB,6
body,formidable,JJ,2
body,forming,VBG,2
body,forth,RB,2
body,fortitude,NN,1
body,fortnight,NN,14
body,fortunate,JJ,3
body,fortunately,RB,1
body,fortune,NN,11
body,fortunes,NNS,1
body,forty,CD,1
body,forward,RB,21
body,forward,RP,1
body,forwarded,VBD,1
body,forwarded,VBN,1
body,forwarder,NN,1
body,forwarding,NN,1
body,forwards,RB,1
body,foul,JJ,1
body,found,VBD,23
body,found,VBN,14
body,foundation,NN,3
body,foundations,NNS,1
body,founded,VBN,3
body,four,CD,9
body,frailty,NN,1
body,frankly,RB,1
body,frankness,NN,4
body,freckled,JJ,1
body,free,JJ,4
body,freedom,NN,3
body,frequent,JJ,6
body,frequently,RB,14
body,fresh,JJ,7
body,fret,VB,1
body,fretfully,RB,1
body,fretfulness,NN,2
body,friend,NN,37
body,friendless,JJ,1
body,friendlier,JJR,1
body,friendly,JJ,2
body,friends,NNS,29
body,friendship,NN,4
body,frighted,VBN,1
body,frightened,JJ,1
body,frightened,VBD,1
body,frisks,NNS,1
body,frivolous,JJ,3
body,from,IN,281
body,front,JJ,1
body,front,NN,2
body,fruit,NN,1
body,fruits,NNS,2
body,fugitives,NNS,1
body,fulfil,VB,1
body,full,JJ,11
body,fullest,JJS,1
body,fully,RB,3
body,fun,NN,7
body,furnished,JJ,1
body,furniture,NN,3
body,further,JJ,7
body,further,RB,7
body,fused,VBN,1
body,fuss,NN,1
body,future,JJ,5
body,future,NN,4
body,gaiety,NN,1
body,gaily,RB,1
body,gain,VB,1
body,gained,VBN,5
body,gaining,VBG,3
body,gallantry,NN,2
body,gallery,NN,3
body,gamester,NN,1
body,gaming,NN,1
body,garden,NN,1
body,gardener,NN,2
body,gate,NN,1
body,gates,NNS,2
body,gaudy,JJ,1
body,gave,VBD,29
body,gay,JJ,2
body,gayer,NN,1
body,gen,NN,1
body,general,JJ,21
body,generality,NN,1
body,generally,RB,7
body,generous,JJ,7
body,generous-hearted,JJ,1
body,generously,RB,1
body,genius,NN,1
body,genteel,JJ,1
body,gentle,JJ,3
body,gentleman,NN,19
body,gentlemanlike,JJ,3
body,gentlemen,NNS,15
body,gentleness,NN,4
body,gentlest,JJS,1
body,genuine,JJ,1
body,get,VB,21
body,get,VBP,5
body,getting,VBG,3
body,giddiness,NN,1
body,girl,NN,14
body,girls,NNS,9
body,give,VB,70
body,give,VBP,2
body,given,VBN,29
body,gives,VBZ,4
body,giving,VBG,13
body,glad,JJ,13
body,gladly,RB,1
body,glance,NN,4
body,glass,NN,2
body,glen,NN,1
body,glimpse,NN,2
body,gloom,NN,2
body,gloomy,JJ,1
body,gloried,VBD,1
body,glories,NNS,1
body,glove,NN,1
body,glow,NN,2
body,go,VB,57
body,go,VBP,4
body,godson,NN,1
body,goes,VBZ,1
body,going,NN,1
body,going,VBG,38
body,gone,VBN,47
body,good,JJ,87
body,good-humor,NN,9
body,good-humored,JJ,3
body,good-natured,JJ,4
body,good-tempered,JJ,1
body,good-will,NN,1
body,goodnatured,VBN,1
body,goodness,NN,9
body,gossiping,VBG,1
body,got,VBD,9
body,got,VBN,7
body,governed,VBD,1
body,governess,NN,1
body,gown,NN,4
body,gowns,NNS,2
body,graceful,JJ,1
body,gracious,JJ,6
body,gradual,JJ,1
body,gradually,RB,3
body,grain,NN,1
body,grand,JJ,1
body,grandeur,NN,1
body,grapes,NNS,1
body,grasp,VB,1
body,grateful,JJ,8
body,gratefully,RB,2
body,gratified,VBD,2
body,gratified,VBN,5
body,gratify,VB,1
body,gratifying,VBG,3
body,gratitude,NN,17
body,grave,JJ,4
body,grave,NN,2
body,gravel-walk,NN,1
body,gravely,RB,1
body,gravity,NN,1
body,great,JJ,68
body,greater,JJR,16
body,greatest,JJS,9
body,greatly,RB,5
body,greatness,NN,1
body,grew,VBD,2
body,grief,NN,2
body,grievances,NNS,1
body,grieve,VB,2
body,grieve,VBP,1
body,grieved,VBD,1
body,grieved,VBN,6
body,grieving,JJ,1
body,grievous,JJ,2
body,grievously,RB,1
body,gross,JJ,2
body,grossest,JJS,1
body,ground,NN,10
body,grounds,NNS,4
body,groundwork,NN,1
body,grove,NN,2
body,grow,VB,1
body,grow,VBP,1
body,growing,VBG,2
body,grown,VBN,1
body,growth,NN,1
body,guard,NN,1
body,guard,VB,1
body,guarded,VBN,6
body,guardianship,NN,2
body,guess,VB,2
body,guessed,VBD,2
body,guessed,VBN,1
body,guest,NN,2
body,guidance,NN,1
body,guide,VB,1
body,guided,VBN,1
body,guilty,JJ,2
body,guinea,NN,1
body,gulf,NN,1
body,habit,NN,5
body,habits,NNS,2
body,hackney,NN,2
body,hackney-coach,NN,1
body,had,VBD,667
body,had,VBN,10
body,hadanother,VBD,1
body,hair,NN,2
body,half,DT,4
body,half,JJ,2
body,half,NN,14
body,half,PDT,13
body,half-hour,NN,2
body,half-laughing,JJ,1
body,halfexpectation,NN,1
body,hall,NN,8
body,hall-door,NN,1
body,hand,NN,15
body,handed,VBD,2
body,handkerchief,NN,1
body,hands,NNS,4
body,handsome,JJ,14
body,handsomely,RB,2
body,handsomer,JJR,1
body,handsomest,JJS,3
body,hang,VB,1
body,hanging,VBG,1
body,happen,VB,5
body,happened,VBD,6
body,happened,VBN,10
body,happens,VBZ,2
body,happier,JJR,3
body,happiest,JJS,7
body,happily,RB,2
body,happiness,NN,36
body,happy,JJ,44
body,harboured,VBN,1
body,hard,JJ,4
body,hard,RB,1
body,hard-heartedness,NN,1
body,hardened,VBN,1
body,hardly,RB,28
body,harm,NN,1
body,has,VBZ,118
body,haste,NN,3
body,hastened,VBD,3
body,hastening,VBG,1
body,hastily,RB,9
body,hasty,JJ,2
body,hate,VB,2
body,hate,VBP,1
body,hated,VBD,1
body,hated,VBN,2
body,hatefully,RB,1
body,hatred,NN,1
body,haughty,JJ,2
body,haunch,NN,1
body,hauteur,NN,1
body,have,VB,260
body,have,VBP,195
body,having,VBG,42
body,hazarded,VBN,1
body,he,PRP,548
body,head,NN,15
body,heads,NNS,1
body,headstrong,JJ,1
body,health,NN,8
body,hear,VB,21
body,hear,VBP,1
body,heard,VBD,21
body,heard,VBN,26
body,hearing,NN,6
body,hearing,VBG,3
body,hears,VBZ,1
body,heart,NN,24
body,heartening,VBG,1
body,heartfelt,JJ,1
body,hearth,NN,1
body,heartily,RB,6
body,heavier,JJR,1
body,heavy,JJ,3
body,heedless,NN,1
body,height,NN,1
body,heightened,VBN,7
body,heinous,JJ,1
body,held,VBD,2
body,held,VBN,2
body,help,NN,3
body,help,VB,18
body,hence,RB,1
body,henceforth,NN,1
body,her,PRP,185
body,her,PRP$,973
body,here,RB,41
body,hereabouts,RB,2
body,hereafter,RB,1
body,hermitage,NN,1
body,hers,NNS,4
body,herself,PRP,124
body,hesitate,VB,2
body,hesitated,VBD,3
body,hesitation,NN,2
body,high,JJ,6
body,higher,JJR,2
body,highest,JJS,3
body,highly,RB,10
body,hill,NN,2
body,hills,NNS,3
body,him,PRP,410
body,himself,PRP,63
body,hint,NN,4
body,hints,NNS,2
body,hired,VBN,1
body,his,PRP$,621
body,histories,NNS,1
body,history,NN,1
body,hither,RB,2
body,hitherto,RB,1
body,hold,VB,3
body,hold,VBP,1
body,holding,VBG,1
body,home,NN,35
body,home,RB,3
body,honest,JJ,1
body,honestly,RB,2
body,honor,NN,3
body,honorable,JJ,1
body,honour,NN,16
body,honourable,JJ,3
body,honoured,VBN,1
body,hope,NN,14
body,hope,VB,16
body,hope,VBP,34
body,hoped,VBD,8
body,hoped,VBN,2
body,hopeless,JJ,4
body,hopes,NNS,13
body,hoping,VBG,3
body,horrible,JJ,1
body,horrid,JJ,2
body,horror,NN,5
body,horse,NN,1
body,horses,NNS,3
body,hotels,NNS,1
body,hour,NN,14
body,hours,NNS,16
body,house,NN,45
body,household,NN,1
body,housekeeper,NN,14
body,housekeeping,NN,2
body,housemaids,NNS,1
body,houses,NNS,3
body,how,WRB,95
body,however,RB,59
body,human,JJ,1
body,humanity,NN,1
body,humble,JJ,4
body,humbled,VBN,4
body,humbling,JJ,1
body,humiliating,JJ,1
body,humiliation,NN,2
body,humor,NN,1
body,humour,NN,4
body,hundred,CD,4
body,hunting,NN,1
body,hurried,VBD,4
body,hurried,VBN,5
body,hurry,NN,3
body,hurry,VB,2
body,hurrying,VBG,1
body,hurt,VBN,3
body,husband,NN,27
body,husbands,NNS,4
body,hushed,VBN,1
body,hypocrisy,NN,1
body,hysterics,NNS,1
body,i,LS,1
body,idea,NN,25
body,ideas,NNS,7
body,idle,JJ,6
body,idleness,NN,2
body,if,IN,121
body,ifS///■///,UNK,1
body,ignorance,NN,6
body,ignorant,JJ,14
body,ill,JJ,10
body,ill,RB,17
body,ill-judged,JJ,4
body,ill-judging,JJ,1
body,ill-natured,JJ,2
body,ill-opinion,NN,1
body,ill-usage,NN,1
body,ill-will,NN,1
body,illiberal,JJ,1
body,illustrious,JJ,1
body,ily,RB,1
body,imaginary,JJ,2
body,imagination,NN,2
body,imagine,VB,9
body,imagine,VBP,1
body,imagined,VBN,3
body,imitate,VB,1
body,imitated,VBN,1
body,immediate,JJ,9
body,immediately,RB,27
body,immoral,JJ,1
body,immovable,JJ,2
body,imparted,VBD,1
body,impartial,JJ,1
body,impartiality,NN,1
body,impassable,JJ,1
body,impatience,NN,6
body,impatient,JJ,2
body,impatiently,RB,2
body,impelled,VBN,1
body,impenetrably,RB,1
body,imperfectly,RB,1
body,impertinence,NN,3
body,impertinent,JJ,1
body,impetuous,JJ,1
body,implicitness,NN,1
body,implies,VBZ,1
body,importance,NN,14
body,important,JJ,6
body,importing,VBG,1
body,importuned,VBN,1
body,impose,VB,1
body,imposed,VBN,1
body,impossible,JJ,25
body,impressing,VBG,1
body,impression,NN,7
body,impressive,JJ,1
body,improbable,JJ,5
body,improper,JJ,2
body,improprieties,NNS,1
body,impropriety,NN,5
body,improve,VB,1
body,improved,VBD,1
body,improved,VBN,4
body,improvement,NN,4
body,improves,VBZ,2
body,imprudence,NN,6
body,imprudent,JJ,6
body,impudence,NN,2
body,impudent,JJ,1
body,impulse,NN,1
body,impunity,NN,1
body,imputed,JJ,3
body,imputing,VBG,1
body,in,IN,912
body,in,RP,5
body,inadequate,JJ,1
body,inarm,NN,1
body,inattentive,JJ,1
body,incapable,JJ,4
body,incautiously,RB,1
body,incensed,JJ,1
body,incessantly,RB,1
body,incivility,NN,2
body,inclination,NN,11
body,inclinations,NNS,1
body,inclined,JJ,2
body,inclined,VBN,6
body,included,VBN,1
body,income,NN,7
body,incomprehensible,NN,2
body,inconceivable,JJ,1
body,inconsistency,NN,1
body,inconvenience,NN,3
body,inconveniences,NNS,1
body,inconvenient,JJ,3
body,increase,VB,3
body,increased,VBD,2
body,increased,VBN,3
body,increases,VBZ,1
body,increasing,VBG,3
body,incredible,JJ,1
body,incredulity,NN,2
body,incredulous,JJ,1
body,incumbent,JJ,1
body,incur,VB,1
body,incurred,VBN,1
body,indebted,JJ,6
body,indecision,NN,1
body,indecorum,NN,1
body,indeed,RB,34
body,indelicacy,NN,1
body,indelicate,JJ,1
body,independence,NN,3
body,indicated,VBD,1
body,indifference,NN,11
body,indifferent,JJ,9
body,indignant,JJ,1
body,indignation,NN,5
body,indignity,NN,1
body,indiscreet,JJ,1
body,indispensably,RB,1
body,indisposed,VBN,1
body,indistinctly,RB,1
body,individual,NN,1
body,individually,RB,1
body,indolence,NN,2
body,induce,VB,3
body,induced,VBD,1
body,inducement,NN,3
body,inducements,NNS,1
body,indulge,VB,5
body,indulgence,NN,5
body,industriously,RB,1
body,ineffectual,JJ,1
body,inevitable,JJ,1
body,inexpressibly,RB,1
body,infamous,JJ,3
body,infamy,NN,4
body,infancy,NN,1
body,infatuation,NN,1
body,inferior,JJ,4
body,inferiority,NN,2
body,infinite,JJ,2
body,infinitely,RB,2
body,inflict,VB,2
body,infliction,NN,1
body,influence,NN,1
body,influenced,VBN,1
body,inform,VB,4
body,information,NN,16
body,informed,VBD,2
body,informed,VBN,5
body,informing,VBG,1
body,informs,VBZ,1
body,ing,NN,3
body,ing,RB,1
body,ingenious,JJ,1
body,ingly,RB,1
body,ingratitude,NN,1
body,inhabitants,NNS,1
body,injunctions,NNS,1
body,injure,VB,2
body,injured,VBN,1
body,injuries,NNS,1
body,injurious,JJ,2
body,injustice,NN,1
body,inn,NN,7
body,innocent,JJ,1
body,innocently,RB,1
body,inns,NNS,1
body,inquire,VB,6
body,inquired,VBD,3
body,inquired,VBN,1
body,inquiries,NNS,11
body,inquiring,VBG,5
body,inquiry,NN,7
body,insensibility,NN,2
body,insensible,JJ,3
body,insignificance,NN,1
body,insincere,JJ,2
body,insinuating,VBG,1
body,insipid,JJ,1
body,insist,VB,1
body,insist,VBP,1
body,insisted,VBD,1
body,insolence,NN,1
body,insolent,JJ,1
body,inspection,NN,2
body,inspired,VBN,2
body,instability,NN,1
body,instance,NN,4
body,instances,NNS,1
body,instant,JJ,1
body,instant,NN,3
body,instantaneous,JJ,1
body,instantly,RB,23
body,instead,RB,6
body,instinctively,RB,2
body,instruct,VB,1
body,instructions,NNS,1
body,instrument,NN,2
body,insufferable,JJ,1
body,insufficient,JJ,9
body,insulted,VBN,1
body,insulting,JJ,1
body,insure,VB,1
body,integrity,NN,2
body,intelligence,NN,12
body,intelligent,JJ,1
body,intelligible,JJ,2
body,intended,JJ,3
body,intended,VBD,5
body,intended,VBN,5
body,intending,VBG,6
body,intention,NN,7
body,intentionally,RB,1
body,intentions,NNS,4
body,intently,RB,1
body,intercourse,NN,3
body,interest,NN,15
body,interest,VB,1
body,interested,JJ,2
body,interesting,JJ,5
body,interference,NN,7
body,intermediate,JJ,1
body,intermission,NN,1
body,interpretation,NN,1
body,interrupt,VB,2
body,interrupted,JJ,2
body,interrupted,VBN,2
body,interrupting,VBG,1
body,interruption,NN,5
body,interval,NN,1
body,intervene,VB,1
body,interview,NN,2
body,intimacy,NN,4
body,intimate,JJ,3
body,intimately,RB,1
body,intimates,NNS,1
body,intimation,NN,1
body,intimidated,VBN,1
body,into,IN,79
body,intolerable,JJ,1
body,intrigues,NNS,1
body,introduce,VB,4
body,introduced,VBD,2
body,introduced,VBN,2
body,introducing,VBG,3
body,introduction,NN,3
body,intrude,VB,2
body,intrusion,NN,1
body,invaluable,JJ,2
body,invariably,RB,1
body,invectives,NNS,1
body,invention,NN,1
body,investigations,NNS,1
body,invitation,NN,8
body,invitations,NNS,1
body,invite,VB,5
body,invited,VBD,3
body,invited,VBN,2
body,involuntarily,RB,1
body,involuntary,JJ,1
body,involved,VBN,2
body,involves,VBZ,1
body,involving,VBG,2
body,iriend,NN,1
body,irksome,JJ,1
body,irregularity,NN,1
body,irreligious,JJ,1
body,irremediable,JJ,1
body,irreproachable,JJ,1
body,irretrievable,JJ,1
body,irrevocably,RB,1
body,irritable,JJ,2
body,irritation,NN,1
body,is,VBZ,383
body,it,PRP,685
body,itlis,NN,1
body,its,PRP$,63
body,itself,PRP,6
body,jealous,JJ,1
body,jealousy,NN,2
body,jectured,VBN,1
body,jewel,NN,1
body,jewels,NNS,1
body,join,VB,10
body,joined,VBD,8
body,joined,VBN,4
body,joining,VBG,2
body,joke,NN,1
body,jokes,NNS,1
body,joking,VBG,1
body,journey,NN,14
body,joy,NN,7
body,joyful,JJ,1
body,judge,NN,1
body,judge,VB,4
body,judged,VBN,2
body,judgment,NN,7
body,jumped,VBD,1
body,junior,NN,1
body,just,RB,39
body,justice,NN,10
body,justification,NN,1
body,justified,JJ,1
body,justified,VBN,1
body,justify,VB,4
body,justly,RB,3
body,k,NN,1
body,kA,NN,1
body,keener,NN,1
body,keenest,JJS,2
body,keep,VB,10
body,keeping,VBG,2
body,keeps,VBZ,2
body,kept,VBD,5
body,kept,VBN,5
body,kill,VB,1
body,killed,VBN,4
body,kind,JJ,1
body,kind,NN,29
body,kind,RB,4
body,kinder,JJR,2
body,kindest,JJS,1
body,kindly,RB,2
body,kindness,NN,15
body,kindred,NN,1
body,kingdom,NN,1
body,kiss,NN,1
body,kissed,VBD,2
body,knees,NNS,1
body,knew,VBD,43
body,know,VB,73
body,know,VBP,65
body,knowing,VBG,17
body,knowledge,NN,10
body,known,JJ,2
body,known,VBN,34
body,knows,VBZ,7
body,"l<i///./■'.V,K",UNK,1
body,labour,NN,1
body,ladies,NNS,14
body,lady,NN,19
body,ladyship,NN,17
body,lagged,VBD,1
body,lagged,VBN,1
body,laid,VBD,2
body,laid,VBN,3
body,lam,NN,1
body,lament,NN,1
body,lamentations,NNS,3
body,lamented,VBN,1
body,land,NN,1
body,landlord,NN,2
body,lane,NN,4
body,lanes,NNS,1
body,language,NN,3
body,larder,NN,1
body,large,JJ,8
body,larger,JJR,4
body,last,JJ,78
body,last,RB,1
body,last,VB,1
body,lasted,VBD,3
body,late,JJ,7
body,late,RB,2
body,lately,RB,6
body,later,RB,3
body,latest,JJS,1
body,latter,JJ,10
body,latter,NN,2
body,latterly,RB,1
body,laugh,NN,8
body,laughed,VBD,5
body,laughed,VBN,1
body,laughing,NN,2
body,laughing,VBG,6
body,laughingly,RB,1
body,laughter,NN,1
body,law,NN,3
body,lawfully,RB,1
body,lawn,NN,6
body,lay,VB,3
body,lay,VBD,2
body,laying,VBG,1
body,lead,VB,2
body,leading,VBG,2
body,leads,VBZ,2
body,leaning,VBG,1
body,learn,VB,4
body,learn,VBP,1
body,learned,VBD,1
body,learned,VBN,4
body,learning,VBG,1
body,learnt,VBD,3
body,learnt,VBN,2
body,least,JJS,36
body,least,RBS,1
body,leave,NN,5
body,leave,VB,22
body,leaves,VBZ,1
body,leaving,VBG,8
body,led,VBD,7
body,led,VBN,3
body,left,VBD,24
body,left,VBN,17
body,legacy,NN,1
body,legally,RB,1
body,leisure,NN,8
body,leisurely,JJ,1
body,lend,VB,1
body,length,NN,19
body,less,JJR,23
body,less,RBR,15
body,lessen,VB,2
body,lessened,VBN,1
body,lesson,NN,2
body,lest,IN,2
body,let,VB,27
body,let,VBD,2
body,let,VBN,1
body,letter,NN,82
body,letter-paper,NN,1
body,letters,NNS,10
body,letting,VBG,2
body,levelled,VBN,1
body,li,FW,1
body,liberal,JJ,3
body,liberality,NN,2
body,liberally,RB,2
body,liberties,NNS,1
body,liberty,NN,4
body,library,NN,10
body,license,NN,2
body,licentiousness,NN,1
body,lie,NN,1
body,lies,NNS,1
body,lieu,NN,2
body,life,NN,26
body,lifetime,NN,1
body,lift,NN,1
body,lift,VB,3
body,lifted,VBD,2
body,light,JJ,2
body,light,NN,8
body,lighted,VBD,1
body,lightness,NN,1
body,like,IN,16
body,like,JJ,2
body,like,VB,15
body,like,VBP,3
body,liked,VBD,6
body,liked,VBN,4
body,likelihood,NN,3
body,likely,JJ,18
body,likely,RB,3
body,likeness,NN,1
body,likes,VBZ,2
body,likewise,RB,8
body,liking,NN,1
body,limits,NNS,1
body,line,NN,5
body,lines,NNS,5
body,lingering,VBG,1
body,lips,NNS,4
body,list,NN,2
body,listen,VB,5
body,listened,VBD,7
body,listener,NN,1
body,listening,VBG,1
body,little,JJ,86
body,little,RB,13
body,live,VB,7
body,live,VBP,2
body,lived,VBD,4
body,lived,VBN,2
body,liveliest,JJS,1
body,liveliness,NN,3
body,lively,JJ,6
body,livery,NN,2
body,living,NN,10
body,living,VBG,2
body,lobby,NN,1
body,lock,VB,1
body,lodge,VBP,1
body,lodges,NNS,1
body,lodgings,NNS,3
body,lofty,JJ,1
body,long,JJ,23
body,long,RB,29
body,longed,VBD,7
body,longer,JJR,2
body,longer,RB,9
body,longer,RBR,9
body,longing,NN,1
body,look,NN,17
body,look,VB,16
body,look,VBP,5
body,looked,VBD,39
body,looked,VBN,4
body,looking,VBG,14
body,looks,NNS,2
body,looks,VBZ,3
body,loose,JJ,1
body,lord,NN,1
body,lose,VB,3
body,loser,NN,1
body,losing,VBG,1
body,loss,NN,10
body,lost,VBD,6
body,lost,VBN,15
body,lotte,NN,1
body,loud,JJ,1
body,louder,RBR,1
body,love,NN,29
body,love,VB,6
body,love,VBP,8
body,loved,VBD,4
body,loved,VBN,3
body,loveliest,JJS,1
body,lovely,JJ,1
body,lover,NN,4
body,lovers,NNS,3
body,loves,VBZ,2
body,loving,VBG,2
body,low,JJ,1
body,lower,JJR,1
body,lower,RBR,1
body,lowest,JJS,1
body,lowness,NN,1
body,luck,NN,3
body,luckiest,JJS,1
body,luckily,RB,3
body,luckless,JJ,1
body,lucky,JJ,5
body,luncheon,NN,1
body,lurking,VBG,1
body,lustre,NN,1
body,ma'am,NN,1
body,ma'am,RB,1
body,ma'am,VB,1
body,madam,NN,7
body,madam,NNP,1
body,madam,VBP,1
body,made,VBD,33
body,made,VBN,30
body,magnitude,NN,1
body,maid,NN,2
body,maintained,VBN,1
body,make,VB,81
body,make,VBP,7
body,makes,VBZ,3
body,making,VBG,11
body,malice,NN,1
body,malicious,JJ,1
body,mamma,NN,6
body,man,NN,65
body,man-servant,JJ,1
body,manage,VB,1
body,managed,VBN,1
body,management,NN,3
body,manager,NN,1
body,mankind,NN,1
body,manner,NN,50
body,manners,NNS,21
body,manor,NN,1
body,mansion,NN,1
body,mantelpiece,NN,2
body,many,JJ,51
body,mar,FW,1
body,mark,NN,2
body,mark,VBP,1
body,marked,JJ,1
body,marked,VBD,2
body,marked,VBN,5
body,market-town,JJ,1
body,marks,VBZ,1
body,marriage,NN,45
body,married,JJ,3
body,married,VBD,1
body,married,VBN,38
body,marry,VB,26
body,marrying,VBG,10
body,master,NN,23
body,master,VB,1
body,match,NN,12
body,material,JJ,4
body,materially,RB,3
body,maternal,JJ,2
body,matrimony,NN,1
body,matter,NN,14
body,matters,NNS,3
body,may,MD,85
body,me,PRP,243
body,mean,JJ,2
body,mean,NN,1
body,mean,VB,7
body,mean,VBP,3
body,meanest,JJS,1
body,meaning,NN,6
body,meaning,VBG,1
body,meanly,RB,2
body,means,NNS,18
body,means,VBZ,5
body,meant,VBD,12
body,meant,VBN,2
body,meanwhile,RB,2
body,measure,NN,3
body,measures,NNS,2
body,meat,NN,3
body,mechanically,RB,1
body,mediocrity,NN,1
body,meditate,VB,1
body,meditated,VBD,1
body,meditation,NN,1
body,meditations,NNS,1
body,meet,VB,13
body,meet,VBP,4
body,meeting,NN,10
body,meeting,VBG,4
body,meetings,NNS,2
body,meets,VBZ,1
body,melancholy,JJ,3
body,member,NN,1
body,memories,NNS,1
body,memory,NN,4
body,men,NNS,15
body,men-servants,NNS,1
body,mend,VB,1
body,ment,NN,1
body,mention,NN,5
body,mention,VB,11
body,mention,VBP,1
body,mentioned,VBD,2
body,mentioned,VBN,12
body,mentioning,VBG,1
body,mercenary,JJ,1
body,mere,JJ,3
body,merely,RB,12
body,merit,NN,3
body,merited,VBN,2
body,merits,NNS,1
body,merry,JJ,2
body,merry,NN,1
body,mess,NN,1
body,message,NN,3
body,met,VBD,13
body,met,VBN,4
body,method,NN,4
body,middle,NN,2
body,might,MD,121
body,mildly,RB,1
body,mile,NN,2
body,miles,NNS,7
body,militia,NN,5
body,milliner,NN,1
body,mind,NN,36
body,mind,VB,2
