section,token,pos,count
body,conformity,NN,1
body,conforms,VBZ,1
body,confreres,FW,1
body,confront,VBP,1
body,confronted,VBD,7
body,confronted,VBN,12
body,confronting,VBG,1
body,confronts,VBZ,1
body,confuse,VB,1
body,confused,VBN,2
body,confusion,NN,8
body,congratulated,VBN,1
body,congratulating,NN,1
body,congratulations,NNS,2
body,congregation,NN,1
body,congress,NN,1
body,conjectured,VBN,1
body,conjectures,NNS,1
body,conjunction,NN,3
body,connected,VBN,21
body,connection,NN,134
body,connections,NNS,1
body,conquer,VB,2
body,conquered,VBN,2
body,conquerors,NNS,1
body,conquest,NN,11
body,conscience,NN,5
body,conscientiously,RB,1
body,conscious,JJ,9
body,consciously,RB,1
body,consciousness,NN,2
body,conscripts,NNS,1
body,consecrating,VBG,1
body,consecutively,RB,1
body,consensus,NN,4
body,consent,NN,4
body,consent,VB,2
body,consented,VBD,1
body,consents,NNS,1
body,consequence,NN,11
body,consequences,NNS,4
body,consequent,JJ,1
body,consequently,RB,1
body,conservative,JJ,5
body,conservatives,NNS,1
body,conserve,VB,1
body,conserved,VBN,1
body,consider,VB,9
body,consider,VBP,3
body,considerable,JJ,16
body,considerably,RB,1
body,considerate,JJ,2
body,consideration,NN,28
body,considerations,NNS,10
body,considered,VBD,6
body,considered,VBN,40
body,considering,VBG,5
body,considers,VBZ,1
body,consist,VBP,1
body,consisted,VBD,9
body,consistent,JJ,11
body,consistently,RB,3
body,consisting,VBG,5
body,consists,VBZ,5
body,consolidate,VB,3
body,consorted,VBN,1
body,conspicuously,RB,1
body,conspiracies,NNS,3
body,conspiracy,NN,30
body,conspirators,NNS,2
body,conspire,VB,1
body,conspired,VBN,4
body,conspiring,VBG,2
body,constant,JJ,23
body,constantly,RB,37
body,consti,VB,1
body,constituent,JJ,2
body,constituent,NN,3
body,constitute,VBP,6
body,constituted,VBD,3
body,constituted,VBN,2
body,constitutes,VBZ,6
body,constituting,VBG,1
body,constitution,NN,24
body,constitutional,JJ,3
body,constructed,VBN,7
body,construction,NN,21
body,constructively,RB,1
body,construed,VBN,2
body,consular,JJ,5
body,consulates,NNS,9
body,consultation,NN,3
body,consultations,NNS,2
body,consume,VB,1
body,consumed,VBD,2
body,consumers,NNS,2
body,consumes,VBZ,1
body,consuming,JJ,2
body,consummated,VBN,1
body,consumption,NN,10
body,contact,NN,7
body,contact,VB,1
body,contacts,NNS,11
body,contagion,NN,1
body,contagious,JJ,1
body,contain,VB,3
body,contained,VBD,13
body,contained,VBN,1
body,containing,VBG,4
body,contains,VBZ,12
body,contaminating,VBG,1
body,contemplate,VB,1
body,contemplate,VBP,1
body,contemplated,VBD,2
body,contemplated,VBN,4
body,contemplates,VBZ,1
body,contemplating,VBG,2
body,contemplation,NN,2
body,contenders,NNS,1
body,contending,VBG,1
body,content,JJ,2
body,content,NN,1
body,contest,NN,4
body,contiguous,JJ,1
body,continent,NN,2
body,contingency,NN,3
body,contingent,NN,5
body,continually,RB,3
body,continuance,NN,5
body,continuation,NN,1
body,continue,VB,19
body,continue,VBP,3
body,continued,JJ,6
body,continued,VBD,7
body,continued,VBN,3
body,continues,VBZ,3
body,continuing,VBG,3
body,continuity,NN,1
body,continuous,JJ,5
body,continuously,RB,3
body,contract,NN,5
body,contracting,NN,1
body,contracting,VBG,1
body,contracts,NNS,3
body,contractual,JJ,1
body,contradistinction,NN,1
body,contradistinguished,VBN,1
body,contraltos,NNS,1
body,contrary,JJ,6
body,contrary,NN,4
body,contrast,NN,38
body,contrasted,VBN,4
body,contribute,VB,8
body,contributed,VBD,6
body,contributed,VBN,3
body,contributes,VBZ,2
body,contributing,VBG,1
body,contribution,NN,3
body,contributions,NNS,2
body,control,NN,29
body,control,VB,4
body,control,VBP,2
body,controlled,JJ,1
body,controlled,VBN,4
body,controlling,VBG,3
body,controls,VBZ,3
body,controversial,JJ,2
body,controversially,RB,1
body,controversies,NNS,1
body,controversy,NN,1
body,convalescence,NN,1
body,convened,VBD,1
body,convened,VBN,1
body,convenience,NN,2
body,conveniences,NNS,2
body,conveniently,RB,1
body,convention,NN,2
body,conventional,JJ,4
body,conventionalities,NNS,1
body,conventions,NNS,2
body,converging,VBG,2
body,conversation,NN,21
body,conversations,NNS,9
body,converted,VBN,11
body,converting,VBG,1
body,convey,VB,1
body,conveyed,VBN,3
body,conveyor,NN,8
body,conveyor-system,NN,1
body,convicted,VBN,3
body,conviction,NN,6
body,convictions,NNS,6
body,convince,VB,1
body,convinced,JJ,3
body,convinced,VBN,9
body,convincing,JJ,1
body,convincing,NN,1
body,convincing,VBG,2
body,convoy,NN,1
body,cool,VB,3
body,cooled,VBN,2
body,cooling,VBG,1
body,coolness,NN,2
body,cooperate,VB,2
body,cooperating,VBG,1
body,cooperation,NN,1
body,copies,NNS,7
body,copper,NN,2
body,copy,NN,16
body,corTstantJsffinuIusJoJhe,NN,1
body,cordial,JJ,6
body,cordially,RB,5
body,cork,NN,2
body,corked,VBN,4
body,corking,VBG,1
body,corks,VBZ,1
body,corner,NN,3
body,cornerstone,NN,1
body,coronation,NN,3
body,corporation,NN,4
body,corporations,NNS,1
body,corps,NN,5
body,corpus,NN,3
body,correct,JJ,6
body,correctly,RB,1
body,correctness,NN,1
body,correspond,VB,1
body,correspondence,NN,2
body,correspondent,NN,18
body,correspondents,NNS,5
body,corresponds,VBZ,1
body,corridor,NN,4
body,corridors,NNS,6
body,corrobo,NN,1
body,corroborate,VB,3
body,corroborated,VBN,1
body,corroboration,NN,4
body,corroborations,NNS,1
body,corroborative,JJ,2
body,corrupted,VBN,1
body,corsage,NN,1
body,cosmetic,JJ,1
body,cosmetic,NN,1
body,cost,NN,17
body,cost,VB,1
body,cost,VBD,1
body,cost-accounting,NN,1
body,costs,NNS,9
body,costume,NN,1
body,costumes,NNS,3
body,cotton,NN,4
body,couched,VBN,1
body,could,MD,260
body,councils,NNS,1
body,counsel,NN,12
body,counseling,VBG,1
body,count,NN,1
body,count,VB,2
body,counted,VBD,2
body,counted,VBN,1
body,countenance,VB,1
body,counter,RB,1
body,counter,VB,1
body,counterblow,NN,1
body,counterrevolution,NN,1
body,counterrevolutionary,JJ,4
body,counterrevolutions,NNS,2
body,countervailing,VBG,1
body,countries,NNS,104
body,country,NN,191
body,countrymen,NNS,1
body,countryside,NN,4
body,coup,NN,8
body,couple,NN,3
body,coupled,VBD,1
body,coupled,VBN,4
body,courage,NN,4
body,courageous,JJ,1
body,courier,NN,2
body,course,NN,108
body,coursel,NN,1
body,courses,NNS,5
body,court,NN,26
body,court-martial,JJ,2
body,courtZL,NN,1
body,courteous,JJ,1
body,courteously,RB,2
body,courtesies,NNS,8
body,courtesy,NN,9
body,courtroom,NN,1
body,courts-martial,JJ,1
body,courtyard,NN,1
body,courtyards,NNS,1
body,cousin,NN,1
body,covenant,NN,1
body,cover,NN,1
body,cover,VB,5
body,coverage,NN,1
body,covered,VBD,4
body,covered,VBN,12
body,covering,VBG,18
body,covers,VBZ,6
body,covert,JJ,1
body,covertly,RB,1
body,cow,NN,2
body,cowboy,NN,1
body,cowed,VBN,2
body,cows,NNS,8
body,cozy,JJ,1
body,crack,NN,3
body,crack,VB,1
body,cracking,VBG,7
body,cracks,NNS,1
body,craft,NN,1
body,craftsmanship,NN,1
body,crane,NN,2
body,crayon,NN,1
body,creaking,VBG,1
body,cream,NN,5
body,creams,NNS,1
body,create,VB,11
body,create,VBP,1
body,created,VBD,7
body,created,VBN,17
body,creates,VBZ,1
body,creating,VBG,4
body,creation,NN,5
body,creative,JJ,1
body,creators,NNS,1
body,creature,NN,1
body,creche,NN,1
body,creches,NNS,4
body,credence,NN,3
body,credential,NN,1
body,credentials,NNS,6
body,credi,NN,1
body,credibility,NN,5
body,credible,JJ,2
body,credit,NN,21
body,creditable,JJ,5
body,credited,VBN,2
body,creditor,NN,1
body,credits,NNS,5
body,creed,NN,1
body,crescent,NN,1
body,crest,NN,1
body,crew,NN,1
body,crews,NNS,1
body,cried,VBD,2
body,crime,NN,8
body,crimes,NNS,17
body,criminal,JJ,15
body,criminal,NN,1
body,criminals,NNS,2
body,crimsons,NNS,1
body,crises,NNS,2
body,crisis,NN,11
body,crisp,JJ,1
body,crisscrossing,VBG,1
body,critic,NN,1
body,critical,JJ,13
body,critically,RB,1
body,criticism,NN,4
body,criticisms,NNS,5
body,criticize,VB,2
body,criticized,VBN,1
body,criticizing,VBG,2
body,crony,NN,1
body,crook,NN,1
body,crop,NN,18
body,crops,NNS,7
body,cross,JJ,1
body,cross,VB,1
body,cross-examination,NN,1
body,crowd,NN,5
body,crowded,VBN,5
body,crowds,NNS,5
body,crown,NN,4
body,crowned,VBD,2
body,crucial,JJ,1
body,crude,JJ,9
body,cruel,JJ,4
body,cruelties,NNS,3
body,cruelty,NN,1
body,cruise,NN,1
body,cruiser,NN,1
body,cruisers,NNS,3
body,cruising,VBG,1
body,crush,VB,5
body,crushed,VBN,1
body,crushing,VBG,1
body,crux,NN,2
body,cryptic,JJ,1
body,ctominate,JJ,1
body,cucumbers,NNS,1
body,culled,VBD,1
body,culminated,VBN,1
body,culpa,NN,1
body,culties,NNS,1
body,cultivate,VB,1
body,cultivate,VBP,1
body,cultivated,VBD,1
body,cultivated,VBN,2
body,cultivating,VBG,3
body,cultivation,NN,4
body,cultivators,NNS,3
body,cultural,JJ,5
body,culture,NN,2
body,cultures,NNS,3
body,cups,NNS,1
body,curb,VB,1
body,cure,NN,2
body,cure,VB,5
body,curiosity,NN,3
body,currencies,NNS,1
body,currency,NN,3
body,current,JJ,21
body,currently,RB,7
body,curriculum,NN,1
body,curve,NN,1
body,custards,NNS,1
body,custody,NN,1
body,custom,NN,4
body,customary,JJ,2
body,customer,NN,3
body,customhouse,NN,2
body,customs,NNS,8
body,cut,NN,2
body,cut,VB,2
body,cut,VBN,6
body,cutlery,NN,2
body,cuts,VBZ,1
body,cutters,NNS,2
body,cutting,VBG,2
body,cyclamen,NNS,1
body,cycle,NN,1
body,d,LS,1
body,d,NN,1
body,d'Affaires,NNS,1
body,d'Etat,NNP,1
body,d'affaires,NNS,1
body,d'etat,NN,3
body,d'oeuvres,NNS,2
body,da,NNP,4
body,dacha,NN,9
body,dachas,NNS,2
body,dagger,NN,1
body,daily,JJ,6
body,daily,RB,4
body,dairy,NN,1
body,dais,NN,7
body,dam,NN,6
body,damage,VB,1
body,damages,NNS,2
body,damn,JJ,1
body,damnable,JJ,1
body,dampen,VB,1
body,dams,NNS,2
body,dance,NN,3
body,dance,VB,1
body,danced,VBD,1
body,danced,VBN,1
body,dancer,NN,3
body,dancers,NNS,2
body,dances,NNS,7
body,dancing,NN,6
body,danger,NN,43
body,dangerous,JJ,8
body,dangers,NNS,3
body,dare,VB,1
body,dark,JJ,4
body,dark,NN,1
body,darling,NN,1
body,dash,NN,1
body,dashing,VBG,1
body,data,NN,1
body,data,NNS,5
body,date,NN,10
body,date,VB,1
body,date,VBP,1
body,dated,VBN,2
body,dates,NNS,1
body,dating,VBG,1
body,daughter,NN,19
body,daughters,NNS,1
body,dawn,NN,1
body,day,NN,85
body,daylight,NN,1
body,days,NNS,64
body,de,FW,2
body,de,IN,1
body,de,NNP,6
body,dead,JJ,6
body,deadlock,NN,1
body,deaf,JJ,1
body,deal,NN,40
body,deal,VB,3
body,dealings,NNS,1
body,dealt,VBD,1
body,dealt,VBN,1
body,dean,NN,1
body,dear,RB,20
body,dearly,RB,1
body,death,NN,22
body,deaths,NNS,1
body,debased,VBD,1
body,debate,NN,4
body,debated,VBN,2
body,debt,NN,62
body,debtors,NNS,1
body,debts,NNS,2
body,debtsettlement,NN,1
body,decadence,NN,1
body,decaliters,NNS,1
body,decantation,NN,1
body,deceived,VBN,1
body,decent,JJ,3
body,decentralization,NN,1
body,decentralize,VB,1
body,decentralized,VBN,1
body,decide,VB,5
body,decide,VBP,1
body,decided,VBD,7
body,decided,VBN,11
body,decides,VBZ,6
body,deciding,VBG,2
body,decision,NN,10
body,decisions,NNS,3
body,decisive,JJ,3
body,decisively,RB,1
body,decked,VBN,1
body,declaration,NN,7
body,declarations,NNS,1
body,declare,VB,2
body,declared,VBD,5
body,declared,VBN,7
body,declares,VBZ,3
body,declaring,VBG,1
body,decline,NN,2
body,decline,VB,1
body,declined,VBD,2
body,declined,VBN,5
body,declines,VBZ,1
body,decorated,VBD,1
body,decorated,VBN,6
body,decoration,NN,5
body,decorations,NNS,4
body,decreased,VBN,1
body,decreed,VBD,1
body,deductions,NNS,3
body,deep,JJ,11
body,deep,RB,1
body,deepest,JJS,2
body,deeply,RB,12
body,defeat,NN,3
body,defeat,VB,3
body,defeated,VBD,2
body,defeated,VBN,3
body,defeatism,NN,1
body,defeatist,JJ,1
body,defeats,VBZ,1
body,defect,NN,1
body,defend,VB,9
body,defendI,NN,1
body,defendant,NN,5
body,defendants,NNS,47
body,defended,VBD,1
body,defended,VBN,1
body,defenders,NNS,1
body,defending,VBG,1
body,defense,NN,51
body,defenses,NNS,4
body,defensive,JJ,10
body,defensively,RB,1
body,defer,VB,3
body,define,VB,2
body,defined,VBN,2
body,definite,JJ,36
body,definitely,RB,33
body,definition,NN,2
body,definitions,NNS,1
body,defray,VB,1
body,degree,NN,37
body,degrees,NNS,1
body,deified,VBD,1
body,deified,VBN,1
body,del,NNP,4
body,delay,NN,6
body,delay,VB,1
body,delegate,NN,2
body,delegated,VBN,2
body,delegates,NNS,6
body,delegation,NN,5
body,deliberate,JJ,4
body,deliberately,RB,7
body,delicacy,NN,2
body,delicate,JJ,1
body,delicately,RB,1
body,delicatessen,NN,1
body,delight,NN,1
body,delighted,JJ,4
body,delightful,JJ,4
body,delinquencies,NNS,1
body,delirium,NN,1
body,deliver,VB,9
body,deliver,VBP,1
body,delivered,VBD,2
body,delivered,VBN,6
body,deliveries,NN,1
body,deliveries,NNS,1
body,delivering,VBG,1
body,delivers,VBZ,2
body,delivery,NN,2
body,deluged,VBN,2
body,demand,NN,12
body,demanded,VBD,3
body,demanding,VBG,2
body,demands,NNS,17
body,demarche,NN,16
body,demarches,NNS,2
body,demeanor,NN,4
body,democracies,NNS,16
body,democracy,NN,10
body,democrat,NN,1
body,democratic,JJ,26
body,demolishing,VBG,1
body,demonstrated,VBD,1
body,demonstrated,VBN,7
body,demonstrating,VBG,2
body,demonstration,NN,7
body,demonstrations,NNS,1
body,demoralized,VBN,1
body,demurred,VBD,2
body,demurred,VBN,1
body,denial,NN,3
body,denied,VBD,3
body,denied,VBN,6
body,denizens,NNS,1
body,denounced,VBD,2
body,denounced,VBN,1
body,denounces,VBZ,2
body,density,NN,1
body,dent,NN,1
body,denuded,VBN,1
body,denuding,VBG,1
body,deny,VB,2
body,deny,VBP,1
body,depart,VB,2
body,departed,VBD,2
body,departed,VBN,1
body,departing,VBG,4
body,department,NN,8
body,departments,NNS,6
body,departure,NN,33
body,depend,VB,3
body,depend,VBP,1
body,dependable,JJ,1
body,depended,VBD,7
body,depended,VBN,1
body,dependence,NN,2
body,dependent,JJ,4
body,depending,VBG,4
body,depends,VBZ,8
body,depicting,VBG,4
body,deplete,VB,1
body,deplored,VBD,2
body,deport,VB,1
body,deportation,NN,3
body,deportations,NNS,1
body,deposed,VBN,2
body,deposits,NNS,6
body,deprecatingly,RB,1
body,depress,VB,1
body,depressed,VBN,2
body,depression,NN,1
body,deprivation,NN,1
body,deprivations,NNS,2
body,deprive,VB,2
body,deprived,VBN,4
body,depth,NN,2
body,deputies,NNS,1
body,deputy,JJ,1
body,deputy,NN,2
body,der,FW,1
body,der,NNP,3
body,derived,VBN,2
body,derives,VBZ,1
body,descent,NN,1
body,describe,VB,2
body,described,VBD,6
body,described,VBN,11
body,describes,VBZ,1
body,describing,VBG,4
body,description,NN,5
body,descriptive,JJ,1
body,desert,VB,1
body,deserting,VBG,1
body,deserve,VB,1
body,deserved,VBD,1
body,deserved,VBN,1
body,design,NN,3
body,designated,VBN,1
body,designation,NN,1
body,designed,VBN,23
body,designs,NNS,5
body,desirability,NN,6
body,desirable,JJ,7
body,desire,NN,25
body,desire,VB,4
body,desire,VBP,3
body,desired,VBD,11
body,desired,VBN,11
body,desires,NNS,2
body,desiring,VBG,1
body,desirous,JJ,14
body,desk,NN,18
body,despair,NN,2
body,despairing,JJ,1
body,desperate,JJ,12
body,desperately,RB,4
body,desperation,NN,3
body,despite,IN,11
body,dessert,NN,2
body,destined,VBN,2
body,destiny,NN,1
body,destitution,NN,2
body,destroy,VB,11
body,destroy,VBP,1
body,destroyed,VBD,2
body,destroyed,VBN,14
body,destroyer,NN,1
body,destroyers,NNS,1
body,destroying,VBG,4
body,destroys,VBZ,1
body,destruction,NN,5
body,detachments,NNS,1
body,detail,NN,16
body,detailed,JJ,6
body,detailed,VBD,1
body,details,NNS,16
body,detained,VBN,1
body,detat,NN,2
body,detect,VB,1
body,detention,NN,1
body,deter,VB,4
body,deterioration,NN,2
body,determination,NN,4
body,determine,VB,8
body,determined,VBD,2
body,determined,VBN,12
body,determines,VBZ,1
body,determining,VBG,1
body,deters,VBZ,1
body,detractions,NNS,1
body,develop,VB,23
body,develop,VBP,2
body,developed,VBD,18
body,developed,VBN,32
body,developing,VBG,2
body,development,NN,56
body,developments,NNS,36
body,develops,VBZ,2
body,device,NN,1
body,devices,NNS,3
body,devil,NNP,4
body,devised,VBN,2
body,devote,VB,1
body,devote,VBP,1
body,devoted,JJ,5
body,devoted,VBN,28
body,devotion,NN,10
body,devour,VB,1
body,devoured,VBD,1
body,devouring,VBG,1
body,di,FW,2
body,diagnosis,NN,1
body,dialects,NNS,1
body,diameter,NN,5
body,diameters,NNS,1
body,diametrically,RB,1
body,diamonds,NNS,1
body,diary,NN,12
body,dictaphone,NN,1
body,dictate,VB,4
body,dictate,VBP,1
body,dictated,VBN,2
body,dictates,VBZ,13
body,dictating,VBG,2
body,dictation,NN,5
body,dictator,NN,1
body,dictators,NNS,8
body,dictatorship,NN,9
body,dictatorships,NNS,3
body,did,VBD,174
body,die,NN,3
body,die,VB,5
body,died,VBD,5
body,died,VBN,3
body,differ,VB,2
body,differ,VBP,2
body,differed,VBD,2
body,difference,NN,19
body,differences,NNS,14
body,different,JJ,63
body,differentiate,VB,1
body,differentiated,VBN,2
body,differentiation,NN,2
body,differentiations,NNS,1
body,diffiI,NN,1
body,diffici3ty,NN,1
body,difficult,JJ,29
body,difficulties,NNS,17
body,difficulty,NN,26
body,digest,VB,1
body,dignified,JJ,3
body,dignitaries,NNS,2
body,dignity,NN,12
body,dilapidation,NN,1
body,diligence,NN,1
body,diligently,RB,3
body,dilute,VB,1
body,dim,VB,1
body,diminished,VBN,1
body,diminishing,VBG,1
body,diminution,NN,1
body,dined,VBD,2
body,dined,VBN,1
body,diner,NN,1
body,dining,NN,6
body,dinner,NN,59
body,dinners,NNS,2
body,dioceses,NNS,1
body,diploma,NN,2
body,diplomacy,NN,9
body,diplomat,NN,25
body,diplomat-investigator,NN,1
body,diplomat-observer,NN,1
body,diplomat-student,JJ,1
body,diplomatic,JJ,115
body,diplomats,NNS,15
body,dire,JJ,2
body,direct,JJ,40
body,direct,VB,9
body,directed,VBD,1
body,directed,VBN,14
body,directing,VBG,1
body,direction,NN,12
body,directions,NNS,4
body,directly,RB,14
body,directness,NN,1
body,director,NN,15
body,directors,NNS,9
body,directs,VBZ,1
body,dis,NN,2
body,dis,SYM,2
body,disability,NN,1
body,disables,VBZ,1
body,disadvantage,NN,1
body,disadvantages,NNS,2
body,disaffection,NN,1
body,disagree,VBP,2
body,disagreeable,JJ,1
body,disagreement,NN,2
body,disagrees,VBZ,1
body,disappear,VB,3
body,disappearance,NN,2
body,disappeared,VBD,1
body,disappeared,VBN,2
body,disappointed,VBN,2
body,disappointment,NN,3
body,disarmament,NN,5
body,disassociate,VB,1
body,disaster,NN,3
body,disastrous,JJ,4
body,disbelief,NN,1
body,discard,VB,1
body,discharge,NN,1
body,discharge,VB,1
body,discharged,VBN,1
body,discharges,NNS,1
body,discipline,NN,3
body,disciplined,VBN,1
body,disclaimed,VBD,1
body,disclose,VB,11
body,disclose,VBP,3
body,disclosed,VBD,7
body,disclosed,VBN,6
body,discloses,VBZ,3
body,disclosing,VBG,2
body,disclosures,NNS,2
body,disconcerting,VBG,1
body,discontent,NN,9
body,discontinuance,NN,1
body,discontinue,VB,1
body,discord,NN,1
body,discount,NN,3
body,discount,VB,3
body,discounted,VBN,6
body,discounts,VBZ,2
body,discouraging,JJ,1
body,discourse,NN,1
body,discovered,VBD,2
body,discovered,VBN,2
body,discovering,VBG,1
body,discovery,NN,2
body,discredit,VB,2
body,discretion,NN,4
body,discrimi,NN,1
body,discriminated,VBN,1
body,discrimination,NN,4
body,discuss,VB,18
body,discussed,VBD,26
body,discussed,VBN,18
body,discussing,VBG,10
body,discussion,NN,37
body,discussions,NNS,58
body,disease,NN,1
body,disgust,NN,1
body,disgusted,JJ,1
body,disgusted,VBN,1
body,disgusting,VBG,1
body,dish,NN,1
body,disheartened,VBN,1
body,dishonor,NN,1
body,disinclined,VBN,1
body,disintegrated,VBN,1
body,disintegration,NN,1
body,disinterested,JJ,2
body,disinterestedness,NN,2
body,dislocation,NN,1
body,dislocations,NNS,1
body,disloyalty,NN,1
body,dismantle,VB,1
body,dismember,VB,1
body,dismemberment,NN,2
body,dismissals,NNS,1
body,dismissed,VBN,2
body,disorder,NN,2
body,disorganization,NN,2
body,dispassionate,JJ,3
body,dispassionately,RB,3
body,dispatch,VB,7
body,dispatch,VBP,11
body,dispatches,NNS,18
body,dispatching,VBG,1
body,displaced,VBN,1
body,display,NN,3
body,display,VB,1
body,displayed,VBD,4
body,displayed,VBN,2
body,displays,NNS,2
body,displays,VBZ,1
body,dispose,VB,2
body,dispose,VBP,1
body,disposed,JJ,3
body,disposed,VBN,16
body,disposition,NN,17
body,disproved,VBD,1
body,dispute,NN,1
body,disputed,VBD,1
body,disputed,VBN,1
body,disputes,NNS,2
body,disregard,NN,1
body,disregard,VB,1
body,disrupt,VB,1
body,disruption,NN,3
body,dissatisfaction,NN,3
body,dissension,NN,3
body,distance,NN,7
body,distant,JJ,5
body,distasteful,JJ,1
body,distinct,JJ,12
body,distinction,NN,6
body,distinctions,NNS,4
body,distinctive,JJ,3
body,distinctly,RB,9
body,distinguished,JJ,3
body,distinguishing,VBG,1
body,distress,NN,1
body,distributed,VBN,1
body,distributes,VBZ,2
body,distribution,NN,11
body,district,NN,24
body,districts,NNS,17
body,distrust,VB,3
body,disturb,VB,1
body,disturbance,NN,1
body,disturbances,NNS,1
body,disturbed,JJ,2
body,disturbed,VBD,1
body,disturbed,VBN,1
body,disturbing,JJ,2
body,disturbing,VBG,2
body,disunion,NN,1
body,disunity,NN,1
body,ditch,NN,1
body,diverse,JJ,1
body,diversified,JJ,2
body,diversify,VB,1
body,diversionist,NN,1
body,diversity,NN,2
body,divert,VB,2
body,diverted,VBD,1
body,diverted,VBN,3
body,diverting,VBG,1
body,divide,VBP,2
body,divided,VBN,4
body,divine,NN,6
body,divinely,RB,1
body,divisions,NNS,3
body,divorce,NN,1
body,divulge,VB,1
body,divulged,VBD,1
body,divulged,VBN,1
body,do,VB,94
body,do,VBP,95
body,dock,NN,3
body,docked,VBD,1
body,docks,VBZ,3
body,doctor,NN,3
body,doctors,NNS,2
body,doctrine,NN,2
body,doctrines,NNS,1
body,documentary,NN,1
body,documents,NNS,3
body,doers,NNS,1
body,does,VBZ,48
body,dog,NN,2
body,doggo,NN,1
body,dogma,NN,1
body,dogmatic,JJ,3
body,doing,VBG,43
body,doings,NNS,3
body,doll,NN,1
body,dollar,NN,2
body,dollars,NNS,12
body,dolled,VBN,1
body,dolls,NNS,1
body,domain,NN,3
body,domes,NNS,2
body,domestic,JJ,5
body,dominance,NN,3
body,dominant,JJ,9
body,dominate,VB,3
body,dominate,VBP,1
body,dominated,VBD,3
body,dominated,VBN,4
body,dominates,VBZ,2
body,dominating,VBG,1
body,domination,NN,11
body,don,VB,1
body,done,VBN,88
body,donor,NN,1
body,doom,NN,1
body,door,NN,13
body,doors,NNS,1
body,doorstep,NN,1
body,doped,VBN,1
body,dormitories,NNS,1
body,dormitory,NN,1
body,dossier,NN,1
body,dotted,VBN,2
body,double,JJ,2
body,double,RB,1
body,double-cross,JJ,1
body,double-tracked,JJ,1
body,double-tracking,NN,1
body,doubled,VBD,1
body,doubled,VBN,7
body,doubt,NN,34
body,doubt,VB,2
body,doubted,VBN,1
body,doubtedly,RB,1
body,doubtful,JJ,4
body,doubtless,JJ,4
body,doubtless,VB,1
body,doubtless,VBP,1
body,doubts,NNS,4
body,doubts,VBZ,1
body,dough,NN,1
body,dously,RB,1
body,down,IN,7
body,down,RB,25
body,down,RP,41
body,downcast,JJ,2
body,downfall,NN,4
body,downtown,NN,1
body,dozen,NN,1
body,dozens,NNS,1
body,dp.finitp.ly,RB,1
body,draft,NN,4
body,drafted,VBN,3
body,drag,NN,1
body,drag,VBP,1
body,dragged,VBN,1
body,drain,NN,1
body,drama,NN,4
body,dramatic,JJ,8
body,dramatically,RB,1
body,dramatized,VBN,1
body,draperies,NNS,1
body,drastic,JJ,1
body,draw,VB,4
body,draw,VBP,1
body,drawing,VBG,3
body,drawn,VBN,13
body,draws,VBZ,1
body,dread,NN,1
body,dream,NN,1
body,dren,NN,1
body,dress,NN,5
body,dressed,VBN,5
body,dresser,NN,2
body,dresses,NNS,2
body,dressing,VBG,1
body,drew,VBD,1
body,dried,VBD,1
body,drift,NN,2
body,drifting,VBG,1
body,drill,NN,1
body,drilled,VBD,1
body,drilled,VBN,2
body,drink,VB,2
body,drinking,VBG,1
body,drinks,NNS,2
body,drive,NN,15
body,drive,VB,5
body,driven,VBN,4
body,drives,NNS,1
body,driving,VBG,5
body,drop,VB,2
body,dropped,VBD,3
body,dropped,VBN,4
body,drought,NN,1
body,drove,VBD,5
body,drug,NN,2
body,drugs,NNS,1
body,drum,VB,1
body,drunk,JJ,1
body,drunkards,NNS,1
body,drunkenness,NN,1
body,dry,JJ,3
body,duced,VBN,1
body,due,JJ,30
body,duel,NN,3
body,dull,JJ,1
body,dulled,VBN,1
body,dulls,VBZ,1
body,dumb,JJ,2
body,dumping,VBG,1
body,duplicate,VB,3
body,duplication,NN,1
body,duplications,NNS,1
body,durance,JJ,1
body,duration,NN,1
body,duress,NN,1
body,during,IN,83
body,dusk,NN,1
body,duties,NNS,9
body,duty,NN,11
body,dwarf,NN,1
body,dwelling,NN,1
body,dwellings,NNS,1
body,dying,VBG,3
body,dyke,NN,1
body,dynamic,JJ,3
body,dypsomania,NN,1
body,e,LS,1
body,e,SYM,1
body,each,DT,119
body,eager,JJ,5
body,eagerness,NN,1
body,ear,NN,2
body,earlier,JJR,1
body,earlier,RBR,2
body,early,JJ,12
body,early,RB,3
body,earmarks,NNS,4
body,earn,VBP,1
body,earned,VBN,2
body,earnest,JJ,4
body,earnestly,RB,1
body,earnestness,NN,7
body,earnings,NNS,3
body,earrings,NNS,1
body,ears,NNS,3
body,earth,NN,14
body,easier,JJR,3
body,easily,RB,4
body,east,JJ,19
body,east,RB,2
body,eastern,JJ,24
body,easy,JJ,7
body,eat,VB,10
body,eaten,VBN,1
body,eating,NN,1
body,ecclesiastics,NNS,1
body,economic,JJ,80
body,economically,RB,10
body,economics,NNS,1
body,economist,NN,3
body,economists,NNS,2
body,economy,NN,16
body,edge,NN,3
body,edges,NNS,1
body,editor,NN,4
body,editorial,NN,1
body,editors,NNS,1
body,educated,VBN,6
body,education,NN,14
body,educational,JJ,5
body,effect,NN,46
body,effect,VB,2
body,effecting,VBG,1
body,effective,JJ,21
body,effectiveness,NN,8
body,effects,NNS,18
body,efficiencies,NNS,2
body,efficiency,NN,25
body,efficient,JJ,12
body,efficiently,RB,4
body,effort,NN,58
body,efforts,NNS,20
